v,w,x,y,z,class
5.707,8.9683,4.2221,3.7388,4.9923,B
5.4065,8.565,5.4806,3.6264,4.9321,B
4.7258,9.3332,7.352,2.5461,8.4209,B
8.5194,1.5637,9.0022,8.4204,7.8637,D
3.636,5.7676,6.1053,1.0833,5.3716,B
5.2419,8.652,4.5583,3.5179,6.0978,D
2.3451,8.6558,4.4154,2.5795,3.6805,C
2.8035,5.2322,0.7323,8.1086,2.9601,D
0.2763,4.975,7.028,4.6946,4.9721,B
2.1214,4.366,1.8849,6.258,2.389,B
2.0172,4.7351,1.7792,6.1824,2.3085,E
3.8882,4.6395,9.3396,7.8724,3.4229,B
9.0743,2.8279,7.6861,6.2599,6.463,B
5.7508,3.3953,4.4874,2.1147,4.4274,B
4.3225,9.9658,6.2249,1.3662,6.735,A
9.0415,2.2572,7.5398,6.6904,6.7699,D
0.8332,5.8022,2.007,7.2469,3.3981,E
1.8734,4.8265,2.0706,6.5757,0.9007,A
0.5219,0.5468,0.6359,0.4917,8.1237,B
8.7549,3.4929,7.7351,4.0875,1.1391,B
7.0244,8.177,9.6077,5.2613,6.965,B
8.6019,3.0593,8.6172,7.1568,6.8069,B
5.5824,5.5981,7.3345,5.2256,3.1738,B
1.2582,5.5705,2.261,5.5628,3.3533,B
9.0073,2.7022,8.0154,7.6046,7.522,B
2.4191,5.4234,1.8842,5.5129,2.548,E
0.4214,5.7532,6.9785,6.791,0.9457,B
2.2071,4.6381,1.3092,6.0948,2.2075,E
5.1633,9.4556,6.3025,2.8832,4.6589,D
8.3835,2.2602,7.3203,6.2181,4.9573,B
3.8876,5.3098,0.9906,6.8934,1.7993,E
5.1255,8.9568,4.1511,1.1901,5.3363,C
2.6657,4.924,2.523,4.0356,2.2079,D
5.9136,9.3166,4.5079,0.6725,5.645,D
2.9265,5.1363,1.412,4.5042,2.3552,E
6.3707,6.9496,5.888,2.5069,0.466,B
6.5525,3.0479,7.6026,6.9077,7.7545,C
3.4692,4.6417,1.7119,7.5221,1.1213,E
3.1802,3.9773,3.7299,5.5409,2.5584,B
8.999,8.1799,5.659,9.0501,4.3593,B
6.8954,4.7521,8.8936,7.1781,6.7017,B
5.7798,8.1401,6.0082,3.3673,5.3386,B
7.0154,9.8238,4.1998,1.9858,3.9901,C
5.2913,8.6895,3.1208,1.3052,5.7723,B
1.4112,4.3305,2.985,4.9742,0.0,B
5.0315,8.4091,4.8058,1.2751,5.6317,C
3.965,6.2021,1.1577,6.8307,4.2122,D
8.5057,8.1736,6.274,7.0408,1.0175,B
8.5808,6.8827,4.2358,3.4919,1.2051,B
2.5506,5.2311,1.2168,5.6379,3.1812,A
4.3586,8.3158,3.7024,3.3668,6.1767,A
7.8542,2.5065,7.0833,7.5418,6.8911,B
7.5064,2.4559,7.2804,8.6058,7.2486,B
7.7206,2.3762,8.0308,7.371,7.4178,B
3.0795,4.569,1.1845,4.3221,0.9683,E
1.8597,8.9141,7.8026,0.9058,5.1875,B
3.8937,5.2622,2.3936,6.7285,2.2422,A
6.3538,8.038,5.186,2.6493,3.6955,C
5.8999,3.0674,8.38,8.2019,7.3195,D
1.5627,4.5069,2.793,5.8204,1.1181,D
5.8214,9.5752,3.7363,1.2641,3.6745,D
1.4416,6.2685,7.964,5.3416,4.6168,B
5.3142,9.7268,4.8048,2.7662,4.5073,C
2.2442,4.3343,1.7178,6.2722,2.5832,B
2.5537,4.1044,0.1283,5.9695,3.3205,D
6.9326,2.0567,10.0,6.5871,9.2483,D
4.8336,5.8851,5.6226,1.3088,5.5205,B
7.9054,8.2395,4.3836,5.3776,6.1907,B
7.9177,1.2282,5.0302,4.6119,7.6562,B
7.6514,2.1951,8.3532,7.1851,7.2891,D
4.5635,4.7611,1.7404,6.1624,1.1704,B
0.9455,5.0102,3.017,5.4529,4.2532,E
7.5494,2.3715,8.2359,6.9578,7.5172,C
9.1137,2.5621,6.2513,7.1654,6.4226,D
3.2006,4.9771,1.9529,7.3938,3.2816,E
7.4089,2.5511,7.7456,4.4051,6.6487,B
2.2779,4.4221,1.9562,6.147,2.5381,B
7.3684,2.0217,8.3111,7.4049,7.3,B
2.0259,4.3279,1.9474,6.2868,2.6725,A
7.5387,8.8123,3.5025,0.9896,6.2235,A
7.4712,8.5191,5.6217,7.4333,2.6788,B
6.9568,4.8922,2.0239,5.7839,8.2591,B
1.9329,4.7046,2.0706,6.9008,2.3205,A
7.8166,3.5995,7.6171,6.7852,8.088,D
2.2789,6.0538,0.1549,7.4963,2.6341,B
3.5571,1.4672,7.2066,5.0175,3.7376,B
2.2182,5.0274,8.7423,2.7565,6.0338,B
5.1605,8.9735,5.199,1.8573,5.3701,D
4.6901,6.8735,5.4207,8.3318,2.4029,B
2.2173,4.4572,1.5068,6.5047,2.4925,D
2.1645,4.5809,1.5551,6.0937,2.2989,E
9.3854,3.4331,8.6779,7.5062,6.4068,C
6.5753,9.2837,6.0609,1.1261,4.11,D
3.0968,0.7258,7.1369,9.9555,9.8838,B
7.0236,3.6538,7.2408,0.6538,6.3843,B
6.7659,2.2455,8.6191,7.4082,8.5691,D
8.2311,1.3055,0.9147,1.2072,2.6183,B
8.2524,0.7059,9.9016,1.5906,4.4265,B
1.7353,6.9341,8.3549,9.09,3.9684,B
9.185,2.844,7.9691,7.1067,6.2106,D
9.5966,2.1971,7.839,6.0052,8.0364,B
6.1061,1.6989,8.3797,7.4714,7.7486,B
5.5845,7.644,6.457,7.3042,7.7614,B
8.223,0.865,9.1897,8.3194,6.6342,D
7.3028,7.6973,3.6746,1.6166,0.6792,B
5.8844,7.5344,3.4896,3.5827,4.6976,D
5.4211,8.2067,5.2974,1.8352,4.3427,B
4.1185,8.3402,5.6167,1.8716,4.0035,C
9.5761,2.2198,9.2656,8.3433,6.586,B
2.3604,4.7522,1.8088,6.1919,2.5739,A
6.6772,2.0466,8.1155,8.1229,8.2448,C
9.5935,0.9719,0.0448,9.9029,3.2161,B
7.3832,1.2267,1.5368,7.9046,6.9656,B
7.0617,7.5099,4.6771,0.9219,6.2715,B
2.6152,4.7666,4.0341,4.8568,2.7126,D
2.501,4.6534,1.689,6.3199,2.628,D
4.9152,9.3299,3.8926,2.708,4.5088,A
1.9839,1.0411,7.3567,0.9335,3.2449,B
8.3964,1.4553,7.4407,7.6791,8.3264,D
3.0315,8.9474,6.7697,0.2111,1.8164,B
5.555,8.4524,5.5081,2.8839,4.0572,B
1.849,4.8356,2.0118,6.8416,3.3904,A
3.1171,8.1684,4.2359,2.4042,5.0457,A
8.6257,2.9944,9.3041,9.3904,8.1287,B
8.9867,1.9992,9.0136,7.3978,7.9682,C
2.4772,4.5596,1.9286,6.5636,2.4101,E
7.7449,2.1331,8.0106,7.2319,7.3313,B
0.279,9.3334,6.4224,3.5596,7.9936,B
9.0762,2.6158,8.8895,5.5639,7.318,C
7.732,2.4016,8.0554,6.9889,7.3531,D
3.4939,4.9394,1.9552,5.1523,2.2976,D
5.0286,10.0,5.1716,0.0,6.3272,D
4.0942,9.0424,2.9637,2.7057,3.8619,C
3.578,3.8741,4.6784,1.4583,4.9345,B
5.6364,9.5482,0.9572,9.7717,4.0755,B
6.8696,7.5803,0.3292,7.8255,3.1822,B
6.2055,1.8104,7.9901,7.3661,8.0254,B
5.1874,7.9548,3.6243,0.8288,5.1063,A
3.228,4.946,1.615,6.2059,2.5823,E
2.6451,5.0179,1.2877,6.2232,0.8998,B
3.3947,8.1061,5.2641,1.3338,7.2101,D
2.2201,5.2658,2.5144,4.4365,3.6801,A
0.7374,4.2661,0.9267,7.3646,3.6849,A
7.6465,2.1545,8.1591,7.0683,8.3081,D
4.5221,8.9825,4.9456,1.6623,6.093,D
0.5127,3.5815,1.0599,4.0115,2.6121,B
6.4353,9.0835,3.818,2.1634,3.7975,B
6.3138,2.443,8.1814,7.8189,6.1102,C
7.4236,1.2663,7.6544,7.6912,7.9879,C
9.126,2.7852,0.546,4.6643,1.5195,B
8.7117,2.8804,7.4755,7.5119,9.2383,D
8.0206,2.1406,7.5746,6.9965,8.7462,C
7.2444,1.232,8.8296,7.0698,7.4595,C
3.7689,5.1581,3.784,0.715,8.6936,B
1.9138,5.2102,9.6205,0.6641,6.7396,B
3.423,9.6096,3.9496,1.0343,5.9927,C
8.3601,6.765,4.723,0.3458,4.7226,B
7.908,2.2223,8.7853,6.1254,6.3757,D
1.4009,6.2363,2.4968,6.8938,1.766,B
2.4952,4.9362,1.95,6.3125,2.598,E
9.3434,2.0213,6.2378,7.9961,7.9353,C
2.1382,4.626,1.89,6.4961,2.7205,E
5.2725,9.119,9.2476,5.0129,9.1185,B
6.1249,2.6164,9.0655,6.2515,7.8567,B
2.7763,8.7642,0.0536,5.9367,7.6624,B
5.4375,8.4477,5.9435,7.7302,1.8189,B
3.2588,6.4252,0.5037,6.1344,1.2367,A
3.9442,9.966,3.6813,2.0757,3.5162,B
6.5672,8.9998,5.2912,3.4868,2.9597,A
6.8311,2.5748,8.7304,7.9914,7.7716,B
7.0107,3.4911,7.7649,5.7347,9.6304,B
7.2058,2.5574,8.2356,7.497,8.5902,C
5.202,8.2238,4.4523,1.577,4.8775,B
8.6931,8.6936,0.2507,3.1432,2.3444,B
5.8572,1.5927,7.2301,7.4495,6.3368,B
6.2739,2.5016,8.4877,9.2426,2.9179,B
2.11,4.9917,2.3289,8.2281,1.4014,E
8.5397,3.6354,7.82,7.5127,8.7688,C
7.3837,4.238,8.4758,8.0128,8.342,C
7.6481,2.0426,8.0625,7.2281,7.5172,D
7.5472,3.066,8.1862,6.1229,7.5628,C
7.6105,2.0325,8.183,6.9546,7.3987,C
9.9307,0.0293,2.5956,1.7629,9.6426,B
5.715,2.1266,8.495,9.0212,8.3517,D
4.2647,5.2182,1.89,10.0,3.1281,D
9.0985,8.2937,3.0792,2.989,0.476,B
6.5835,1.1928,5.0895,4.9451,2.8505,B
5.376,4.5721,0.4857,8.0279,2.9387,B
7.3218,2.488,6.7918,7.7987,7.9662,C
7.6644,2.0022,8.1845,7.0363,7.1649,C
6.61,2.4973,7.4625,7.8335,0.08,B
8.874,2.0479,9.2022,7.5926,7.2747,B
0.6344,4.5913,0.6643,7.2513,2.5498,B
